Province/State,Country,date,pop,temperature,humidity,confirmed,deaths,recovered
Northwest Territories,Canada,6/2/2020,37742154,-21,96,0,0,0
Nova Scotia,Canada,6/2/2020,37742154,-2,79,0,0,0
Ontario,Canada,6/2/2020,37742154,-19,94,3,0,0
Prince Edward Island,Canada,6/2/2020,37742154,-4,88,0,0,0
Quebec,Canada,6/2/2020,37742154,-20,96,0,0,0
Saskatchewan,Canada,6/2/2020,37742154,-19,96,0,0,0
French Guiana,France,6/2/2020,298682,32,73,0,0,0
,Guyana,6/2/2020,786552,32,74,0,0,0
,Suriname,6/2/2020,586632,31,77,0,0,0
,Mauritania,6/2/2020,4649658,27,19,0,0,0
,Kazakhstan,6/2/2020,18776707,-5,93,0,0,0
,Central African Republic,6/2/2020,37742154,41,24,0,0,0
,Gabon,6/2/2020,2225734,36,74,0,0,0
,Russia,6/2/2020,145934462,-6,93,2,0,0
,Bolivia,6/2/2020,11673021,31,85,0,0,0
,Norway,6/2/2020,5421241,3,90,0,0,0
,Oman,6/2/2020,5106626,28,41,0,0,0
,Saudi Arabia,6/2/2020,34813871,26,29,0,0,0
,Argentina,6/2/2020,45195774,21,82,0,0,0
,Algeria,6/2/2020,43851044,23,28,0,0,0
,Finland,6/2/2020,5540720,-5,76,1,0,0
,New Zealand,6/2/2020,4822233,19,72,0,0,0
,Paraguay,6/2/2020,7132538,40,56,0,0,0
,Bhutan,6/2/2020,771608,6,71,0,0,0
,Uruguay,6/2/2020,3473730,38,50,0,0,0
,Brazil,6/2/2020,212559417,29,90,0,0,0
Diamond Princess,Cruise Ship,6/2/2020,3500,6,39,0,0,0
,Somalia,6/2/2020,15893222,35,49,0,0,0
,Sudan,6/2/2020,43849260,34,12,0,0,0
,Sweden,6/2/2020,10099265,-4,89,1,0,0
,Zambia,6/2/2020,18383955,27,89,0,0,0
,Chile,6/2/2020,19116201,31,42,0,0,0
,Peru,6/2/2020,32971854,32,85,0,0,0
,Latvia,6/2/2020,1886198,3,65,0,0,0
,Estonia,6/2/2020,1326535,-2,59,0,0,0
,Venezuela,6/2/2020,28435940,35,48,0,0,0
,Kyrgyzstan,6/2/2020,6524195,-10,55,0,0,0
Diamond Princess,US,6/2/2020,331002651,6,39,0,0,0
District of Columbia,US,6/2/2020,331002651,13,97,0,0,0
Grand Princess,US,6/2/2020,331002651,17,72,0,0,0
Virgin Islands,US,6/2/2020,331002651,26,77,0,0,0
,The Bahamas,6/2/2020,393244,25,86,0,0,0
,Congo (Brazzaville),6/2/2020,89561403,35,68,0,0,0
,Djibouti,6/2/2020,988000,27,70,0,0,0
,Lithuania,6/2/2020,2722289,4,75,0,0,0
,Colombia,6/2/2020,50882891,22,56,0,0,0
,Belarus,6/2/2020,9449323,3,73,0,0,0
,Montenegro,6/2/2020,628066,6,45,0,0,0
,South Africa,6/2/2020,59308690,28,52,0,0,0
,Equatorial Guinea,6/2/2020,1402985,29,76,0,0,0
,Iran,6/2/2020,83992949,10,33,0,0,0
,Guinea,6/2/2020,13132795,36,12,0,0,0
,Liberia,6/2/2020,5057681,32,79,0,0,0
,Cameroon,6/2/2020,26545863,31,68,0,0,0
,Panama,6/2/2020,4314767,32,72,0,0,0
,Afghanistan,6/2/2020,38928346,7,40,0,0,0
,Bosnia and Herzegovina,6/2/2020,3280819,1,67,0,0,0
,Bulgaria,6/2/2020,6948445,-2,84,0,0,0
,Mexico,6/2/2020,128932753,19,30,0,0,0
,Eswatini,6/2/2020,1160164,29,74,0,0,0
,Tanzania,6/2/2020,59734218,22,95,0,0,0
,Ecuador,6/2/2020,17643054,24,77,0,0,0
,Ireland,6/2/2020,4937786,8,90,0,0,0
,Croatia,6/2/2020,4105267,5,52,0,0,0
,Ukraine,6/2/2020,43733762,1,56,0,0,0
,Burkina Faso,6/2/2020,20903273,35,11,0,0,0
,Tunisia,6/2/2020,11818619,13,48,0,0,0
,Uzbekistan,6/2/2020,33469203,9,66,0,0,0
,Greece,6/2/2020,10423054,7,61,0,0,0
,Brunei,6/2/2020,437479,32,80,0,0,0
,Cote d'Ivoire,6/2/2020,26378274,36,17,0,0,0
,Morocco,6/2/2020,36910560,26,39,0,0,0
,North Macedonia,6/2/2020,2083374,0,65,0,0,0
,Romania,6/2/2020,19237691,1,55,0,0,0
,Senegal,6/2/2020,16743927,38,7,0,0,0
,Honduras,6/2/2020,9904607,31,72,0,0,0
,Iraq,6/2/2020,40222493,23,32,0,0,0
,Kenya,6/2/2020,53771296,24,74,0,0,0
,Spain,6/2/2020,46754778,16,77,1,0,0
,Cambodia,6/2/2020,16718965,34,49,1,0,0
,Malaysia,6/2/2020,32365999,31,90,12,0,0
,Costa Rica,6/2/2020,5094118,26,76,0,0,0
,Serbia,6/2/2020,8737371,3,55,0,0,0
,Egypt,6/2/2020,102334404,26,29,0,0,0
,Slovenia,6/2/2020,2078938,7,45,0,0,0
,Armenia,6/2/2020,2963243,0,82,0,0,0
,Albania,6/2/2020,2877797,5,62,0,0,0
,Cuba,6/2/2020,11326616,29,81,0,0,0
,Hungary,6/2/2020,9660351,6,60,0,0,0
,Benin,6/2/2020,12123200,37,13,0,0,0
,Austria,6/2/2020,9006398,1,77,0,0,0
,Liechtenstein,6/2/2020,38128,5,54,0,0,0
,Turkey,6/2/2020,84339067,9,79,0,0,0
,Portugal,6/2/2020,10196709,17,74,0,0,0
,Slovakia,6/2/2020,5459642,0,91,0,0,0
,Ethiopia,6/2/2020,114963588,29,52,0,0,0
,Jordan,6/2/2020,10203134,17,50,0,0,0
,United Arab Emirates,6/2/2020,9890402,26,49,5,0,0
France,France,6/2/2020,65273511,8,68,6,0,0
French Polynesia,France,6/2/2020,65273511,30,75,0,0,0
New Caledonia,France,6/2/2020,65273511,27,83,0,0,0
Saint Barthelemy,France,6/2/2020,65273511,27,77,0,0,0
St Martin,France,6/2/2020,65273511,26,77,0,0,0
,Azerbaijan,6/2/2020,10139177,19,47,0,0,0
,Moldova,6/2/2020,4033963,2,56,0,0,0
,Poland,6/2/2020,37846611,3,89,0,0,0
,Cyprus,6/2/2020,1207359,18,74,0,0,0
Denmark,Denmark,6/2/2020,5792202,9,88,0,0,0
Faroe Islands,Denmark,6/2/2020,5792202,8,94,0,0,0
,Ghana,6/2/2020,31072940,34,31,0,0,0
,Thailand,6/2/2020,69799978,33,58,25,0,5
,Czechia,6/2/2020,10708981,3,77,0,0,0
,Indonesia,6/2/2020,273523615,35,82,0,0,0
,Togo,6/2/2020,8278724,37,15,0,0,0
Anhui,China,6/2/2020,1439323776,4,87,591,0,34
Beijing,China,6/2/2020,1439323776,-2,80,274,1,31
Chongqing,China,6/2/2020,1439323776,10,92,411,2,24
Fujian,China,6/2/2020,1439323776,13,86,215,0,14
Gansu,China,6/2/2020,1439323776,-10,44,62,0,6
Guangdong,China,6/2/2020,1439323776,18,76,970,0,69
Guangxi,China,6/2/2020,1439323776,20,92,168,0,14
Guizhou,China,6/2/2020,1439323776,10,85,71,1,6
Hainan,China,6/2/2020,1439323776,26,84,106,1,8
Hebei,China,6/2/2020,1439323776,1,63,157,1,13
Heilongjiang,China,6/2/2020,1439323776,-18,95,227,3,8
Henan,China,6/2/2020,1439323776,2,95,851,2,56
Hunan,China,6/2/2020,1439323776,9,93,711,0,81
Inner Mongolia,China,6/2/2020,1439323776,-13,74,46,0,4
Jiangsu,China,6/2/2020,1439323776,6,79,373,0,34
Jiangxi,China,6/2/2020,1439323776,9,96,600,0,37
Jilin,China,6/2/2020,1439323776,-12,81,59,0,4
Liaoning,China,6/2/2020,1439323776,-7,50,94,0,5
Macau,China,6/2/2020,1439323776,19,83,10,0,1
Ningxia,China,6/2/2020,1439323776,5,63,40,0,1
Qinghai,China,6/2/2020,1439323776,-1,21,18,0,3
Shaanxi,China,6/2/2020,1439323776,2,83,173,0,9
Shandong,China,6/2/2020,1439323776,-2,77,347,0,27
Shanghai,China,6/2/2020,1439323776,7,71,257,1,25
Shanxi,China,6/2/2020,1439323776,1,69,96,0,12
Sichuan,China,6/2/2020,1439323776,-3,78,321,1,31
Tianjin,China,6/2/2020,1439323776,-1,75,79,1,2
Tibet,China,6/2/2020,1439323776,-4,33,1,0,0
Xinjiang,China,6/2/2020,1439323776,2,62,36,0,0
Yunnan,China,6/2/2020,1439323776,16,49,133,0,7
Zhejiang,China,6/2/2020,1439323776,8,92,954,0,94
,Kosovo,6/2/2020,1810463,-1,75,0,0,0
,Andorra,6/2/2020,77265,7,38,0,0,0
,Guatemala,6/2/2020,17915568,32,66,0,0,0
,Nepal,6/2/2020,29136808,17,53,1,0,0
,Italy,6/2/2020,60461826,8,49,2,0,0
,Seychelles,6/2/2020,98347,29,79,0,0,0
,Switzerland,6/2/2020,8654622,0,58,0,0,0
,Antigua and Barbuda,6/2/2020,97929,26,77,0,0,0
,Dominican Republic,6/2/2020,10847910,27,80,0,0,0
,Nigeria,6/2/2020,206139589,37,12,0,0,0
Guadeloupe,France,6/2/2020,400124,28,75,0,0,0
,The Gambia,6/2/2020,2416668,39,8,0,0,0
,Germany,6/2/2020,83783942,7,85,12,0,0
,Kuwait,6/2/2020,4270571,23,41,0,0,0
,Luxembourg,6/2/2020,625978,6,79,0,0,0
,Qatar,6/2/2020,2881053,24,42,0,0,0
,Jamaica,6/2/2020,2961167,27,79,0,0,0
,Trinidad and Tobago,6/2/2020,1399488,29,77,0,0,0
Bermuda,United Kingdom,6/2/2020,67886011,20,77,0,0,0
Cayman Islands,United Kingdom,6/2/2020,67886011,27,76,0,0,0
Channel Islands,United Kingdom,6/2/2020,67886011,8,73,0,0,0
Gibraltar,United Kingdom,6/2/2020,67886011,13,80,0,0,0
Isle of Man,United Kingdom,6/2/2020,67886011,6,89,0,0,0
Montserrat,United Kingdom,6/2/2020,67886011,26,76,0,0,0
United Kingdom,United Kingdom,6/2/2020,67886011,6,95,2,0,0
,Pakistan,6/2/2020,220892340,16,36,0,0,0
,Saint Lucia,6/2/2020,183627,28,74,0,0,0
,Saint Vincent and the Grenadines,6/2/2020,115000,27,75,0,0,0
Guam,US,6/2/2020,165718,27,77,0,0,0
,Vietnam,6/2/2020,97338579,25,80,10,0,1
,Sri Lanka,6/2/2020,21413249,20,82,1,0,0
,Japan,6/2/2020,126476461,-4,49,45,0,1
,Martinique,6/2/2020,375265,27,75,0,0,0
Reunion,France,6/2/2020,895312,27,77,0,0,0
,Philippines,6/2/2020,109581078,27,82,2,1,0
,Belgium,6/2/2020,11589623,10,78,1,0,0
,Israel,6/2/2020,8655535,21,50,0,0,0
,India,6/2/2020,1380004385,29,59,3,0,0
Curacao,Netherlands,6/2/2020,17134872,26,81,0,0,0
Netherlands,Netherlands,6/2/2020,17134872,9,89,0,0,0
Sint Maarten,Netherlands,6/2/2020,17134872,26,77,0,0,0
,Rwanda,6/2/2020,12952218,22,91,0,0,0
,South Korea,6/2/2020,51269185,1,31,23,0,0
,San Marino,6/2/2020,33931,10,41,0,0,0
Aruba,Netherlands,6/2/2020,106766,26,82,0,0,0
,Mauritius,6/2/2020,1271768,28,77,0,0,0
,Lebanon,6/2/2020,6825445,9,65,0,0,0
,Barbados,6/2/2020,287375,27,74,0,0,0
,Taiwan*,6/2/2020,23816775,23,65,16,0,1
Mayotte,France,6/2/2020,272815,30,69,0,0,0
,Bangladesh,6/2/2020,164689383,27,39,0,0,0
,Malta,6/2/2020,441543,12,58,0,0,0
,Maldives,6/2/2020,540544,28,78,0,0,0
,Holy See,6/2/2020,801,12,33,0,0,0
,Bahrain,6/2/2020,1701575,21,61,0,0,0
Hong Kong,China,6/2/2020,7496981,18,82,24,1,0
,Singapore,6/2/2020,5850342,31,76,28,0,0
,Monaco,6/2/2020,39242,11,47,0,0,0
,Angola,5/2/2020,29780000,22,89,0,0,0
,Cabo Verde,5/2/2020,546388,21,81,0,0,0
,Cape Verde,5/2/2020,546388,24,78,0,0,0
,Chad,5/2/2020,14900000,32,13,0,0,0
Hubei,China,5/2/2020,58500000,14,65,19665,549,633
,Congo (Kinshasa),5/2/2020,11860000,29,86,0,0,0
,Dominica,5/2/2020,73925,27,75,0,0,0
,East Timor,5/2/2020,1296000,25,74,0,0,0
,El Salvador,5/2/2020,6378000,32,70,0,0,0
,Eritrea,5/2/2020,4475000,23,51,0,0,0
